2025-07-12 13:35:39.590,1.6043,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:38:00.680,1.3483,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:40:32.191,1.6018,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:42:53.042,1.3451,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:45:34.251,1.6037,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:47:55.253,1.3474,1.9377,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:54:58.464,1.6041,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:57:19.211,1.3434,1.9874,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 14:04:02.726,1.6006,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 14:06:13.747,1.345,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 14:07:06.699,,,Setpoints updated: low=2.6, high=3.5
2025-07-12 15:00:43.543,,,Setpoints updated: low=2.6, high=3.1
2025-07-12 15:00:49.076,1.5634,0.3437,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 15:01:16.315,,,Setpoints updated: low=2.2, high=3.1
2025-07-12 15:01:37.181,,,Setpoints updated: low=0.0, high=3.1
2025-07-12 15:08:33.802,-0.0011,2.0215,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 15:14:36.950,1.5597,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 15:20:39.119,-0.0002,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 15:25:20.817,1.5501,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 15:30:24.121,-0.0002,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 15:35:28.287,1.5636,2.039,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 15:39:51.714,-0.0001,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 15:44:53.768,1.5551,1.9614,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 15:49:49.134,-0.0004,1.9872,Auto: Turned on charging and off LED (below low setpoint)
