timestamp,voltage_a0,voltage_a1
2025-06-16 00:17:15.257,1.9497,0.0156
2025-06-16 00:17:20.311,1.9496,0.0156
2025-06-16 00:17:25.362,1.9498,0.0134
2025-06-16 00:17:30.408,1.9498,0.0152
2025-06-16 00:17:35.457,1.9496,0.0133
2025-06-16 00:17:40.504,1.9497,0.013
2025-06-16 00:17:45.554,1.9496,0.015
2025-06-16 00:17:50.612,1.9498,0.0158
2025-06-16 00:17:55.661,1.9498,0.0155
2025-06-16 00:18:00.721,1.9496,0.0143
2025-06-16 00:18:05.784,1.9495,0.0154
2025-06-16 00:18:10.827,1.9496,0.0157
2025-06-16 00:18:15.881,1.9496,0.0158
2025-06-16 00:18:20.929,1.9496,0.0155
2025-06-16 00:18:25.989,1.9496,0.0148
2025-06-16 00:18:31.041,1.9495,0.0138
2025-06-16 00:18:36.101,1.9495,0.0134
2025-06-16 00:18:41.160,1.9495,0.0143
2025-06-16 00:18:46.212,1.9495,0.0133
2025-06-16 00:18:56.358,1.9494,0.0159
2025-06-16 00:19:01.422,1.9495,0.0152
2025-06-16 00:19:06.475,1.9494,0.0134
2025-06-16 00:19:11.529,1.9495,0.0121
2025-06-16 00:19:16.579,1.9496,0.0132
2025-06-16 00:19:21.691,1.9496,0.0161
2025-06-16 00:19:26.741,1.9496,0.0113
2025-06-16 00:19:36.899,1.9498,0.0119
2025-06-16 00:20:02.354,1.9498,0.0153
2025-06-16 00:20:07.404,1.9496,0.014
2025-06-16 00:20:12.464,1.9496,0.0134
2025-06-16 00:20:22.677,1.9498,0.0119
2025-06-16 00:20:32.857,1.9498,0.0115
2025-06-16 00:20:43.012,1.9499,0.0155
2025-06-16 00:20:48.072,1.9497,0.0164
2025-06-16 00:20:53.122,1.9496,0.0166
2025-06-16 00:20:58.173,1.9496,0.0164
2025-06-16 00:21:03.222,1.9496,0.0164
2025-06-16 00:21:08.271,1.9496,0.0163
2025-06-16 00:21:13.328,1.9495,0.0149
2025-06-16 00:21:18.389,1.9494,0.0161
2025-06-16 00:21:23.432,1.9494,0.0146
2025-06-16 00:21:28.480,1.9496,0.0161
2025-06-16 00:21:33.534,1.9494,0.0163
2025-06-16 00:21:38.581,1.9494,0.0161
2025-06-16 00:21:43.633,1.9494,0.0154
2025-06-16 00:21:48.701,1.9493,0.0139
2025-06-16 00:21:53.755,1.9494,0.0139
2025-06-16 00:21:58.808,1.9476,0.0163
2025-06-16 00:22:03.914,1.9493,0.0156
2025-06-16 00:22:08.991,1.9492,0.0161
2025-06-16 00:22:14.041,1.9494,0.0135
2025-06-16 00:22:24.199,1.9493,0.0154
2025-06-16 00:22:29.256,1.9492,0.0159
2025-06-16 00:22:34.311,1.9493,0.0137
2025-06-16 00:22:39.367,1.9493,0.015
2025-06-16 00:22:44.420,1.9493,0.0161
2025-06-16 00:22:49.470,1.9493,0.0156
2025-06-16 00:22:54.523,1.9491,0.0161
2025-06-16 00:22:59.575,1.9491,0.0139
2025-06-16 00:23:25.092,1.9496,0.0144
2025-06-16 00:23:30.144,1.9493,0.0168
2025-06-16 00:23:35.211,1.9493,0.0142
2025-06-16 00:23:45.374,1.9493,0.0168
2025-06-16 00:23:50.427,1.9492,0.0159
2025-06-16 00:23:55.478,1.9491,0.0162
2025-06-16 00:24:00.535,1.9493,0.016
2025-06-16 00:24:10.696,1.9491,0.0146
2025-06-16 00:24:15.745,1.9492,0.0146
2025-06-16 00:24:25.894,1.9491,0.0142
2025-06-16 00:24:30.952,1.9491,0.0158
2025-06-16 00:24:36.007,1.9491,0.0161
2025-06-16 00:24:41.058,1.949,0.0158
2025-06-16 00:24:51.211,1.9494,0.0132
2025-06-16 00:25:06.488,1.9488,0.0141
2025-06-16 00:25:11.543,1.9491,0.0146
2025-06-16 00:25:16.592,1.9491,0.0146
2025-06-16 00:25:21.647,1.9491,0.0155
2025-06-16 00:25:26.699,1.9491,0.0149
2025-06-16 00:25:31.751,1.949,0.0144
2025-06-16 00:25:41.901,1.9493,0.0111
2025-06-16 00:25:57.158,1.949,0.0146
2025-06-16 00:26:07.304,1.949,0.0141
2025-06-16 00:26:12.360,1.9492,0.0166
2025-06-16 00:26:17.415,1.9489,0.0144
2025-06-16 00:26:27.563,1.9491,0.0139
2025-06-16 00:26:32.612,1.949,0.0159
2025-06-16 00:26:37.662,1.9489,0.0157
2025-06-16 00:26:42.713,1.9489,0.0154
2025-06-16 00:26:47.765,1.9489,0.015
2025-06-16 00:26:52.816,1.9489,0.0137
2025-06-16 00:26:57.868,1.9488,0.0164
2025-06-16 00:27:02.920,1.9489,0.0159
2025-06-16 00:27:07.993,1.9489,0.0162
2025-06-16 00:27:13.034,1.9489,0.0181
2025-06-16 00:27:18.080,1.9488,0.0181
2025-06-16 00:27:28.254,1.9489,0.0166
2025-06-16 00:27:38.413,1.9488,0.0161
2025-06-16 00:27:43.462,1.9487,0.0136
2025-06-16 00:27:48.547,1.9489,0.016
2025-06-16 00:27:53.594,1.9488,0.0161
2025-06-16 00:27:58.648,1.9488,0.016
2025-06-16 00:28:03.697,1.9488,0.0159
2025-06-16 00:28:08.748,1.9487,0.0159
2025-06-16 00:28:24.008,1.9488,0.013
2025-06-16 00:28:34.201,1.9489,0.0153
2025-06-16 00:28:44.379,1.949,0.0143
2025-06-16 00:28:54.531,1.949,0.0141
2025-06-16 00:29:09.785,1.9494,0.0164
2025-06-16 00:29:14.842,1.9487,0.0158
2025-06-16 00:29:19.890,1.9487,0.0156
2025-06-16 00:29:24.944,1.9488,0.0159
2025-06-16 00:29:29.998,1.9486,0.016
2025-06-16 00:29:35.054,1.9488,0.0179
2025-06-16 00:29:40.100,1.9487,0.0134
2025-06-16 00:29:45.155,1.9486,0.0141
2025-06-16 00:29:50.205,1.9486,0.0174
2025-06-16 00:29:55.282,1.9486,0.0172
2025-06-16 00:30:00.339,1.9486,0.0177
2025-06-16 00:30:05.400,1.9486,0.0144
2025-06-16 00:30:10.453,1.9488,0.0151
2025-06-16 00:30:15.497,1.9485,0.0134
2025-06-16 00:30:20.549,1.9486,0.0161
2025-06-16 00:30:25.612,1.9484,0.0149
2025-06-16 00:30:30.662,1.9487,0.0158
2025-06-16 00:30:35.726,1.9484,0.0144
2025-06-16 00:30:40.780,1.9484,0.0144
2025-06-16 00:30:45.822,1.9486,0.0148
2025-06-16 00:30:50.873,1.9485,0.016
2025-06-16 00:30:55.921,1.9484,0.0141
2025-06-16 00:31:00.974,1.9484,0.0143
2025-06-16 00:31:06.024,1.9484,0.0165
2025-06-16 00:31:11.075,1.9484,0.0145
2025-06-16 00:31:16.122,1.9483,0.014
2025-06-16 00:31:21.169,1.9484,0.0145
2025-06-16 00:31:26.222,1.9483,0.0179
2025-06-16 00:31:31.275,1.9484,0.017
2025-06-16 00:31:36.325,1.9483,0.0141
2025-06-16 00:31:41.400,1.9483,0.0161
2025-06-16 00:31:46.452,1.9483,0.0178
2025-06-16 00:31:51.506,1.9483,0.0141
2025-06-16 00:31:56.561,1.9483,0.0142
2025-06-16 00:32:01.607,1.9482,0.014
2025-06-16 00:32:06.661,1.9483,0.0173
2025-06-16 00:32:11.713,1.9483,0.0179
2025-06-16 00:32:16.772,1.9481,0.0143
2025-06-16 00:32:21.825,1.9481,0.0164
2025-06-16 00:32:26.873,1.9481,0.0177
2025-06-16 00:32:31.925,1.9483,0.0145
2025-06-16 00:32:36.975,1.9481,0.0145
2025-06-16 00:32:42.037,1.9481,0.0143
2025-06-16 00:32:47.086,1.9482,0.0154
2025-06-16 00:32:52.137,1.9481,0.0144
2025-06-16 00:32:57.279,1.9481,0.0118
2025-06-16 00:33:07.495,1.9483,0.0163
2025-06-16 00:33:12.541,1.9483,0.016
2025-06-16 00:33:22.691,1.9483,0.0143
2025-06-16 00:33:32.908,1.9483,0.0173
2025-06-16 00:33:37.959,1.9484,0.0184
2025-06-16 00:33:43.015,1.9482,0.0186
2025-06-16 00:33:48.069,1.9481,0.0148
2025-06-16 00:33:53.111,1.9481,0.0148
2025-06-16 00:33:58.176,1.9464,0.0186
2025-06-16 00:34:03.298,1.9481,0.0162
2025-06-16 00:34:08.346,1.9484,0.0171
2025-06-16 00:34:13.406,1.9481,0.0118
2025-06-16 00:34:23.658,1.9482,0.0188
2025-06-16 00:34:28.715,1.9481,0.019
2025-06-16 00:34:33.766,1.9483,0.0176
2025-06-16 00:34:38.822,1.9481,0.0164
2025-06-16 00:34:43.886,1.9481,0.0157
2025-06-16 00:34:48.936,1.9478,0.0153
2025-06-16 00:34:53.988,1.9479,0.0161
2025-06-16 00:34:59.040,1.948,0.014
2025-06-16 00:35:04.153,1.9479,0.0149
2025-06-16 00:35:09.199,1.9482,0.0155
2025-06-16 00:35:19.358,1.9481,0.0156
2025-06-16 00:35:34.677,1.9481,0.0188
2025-06-16 00:35:39.723,1.9483,0.0186
2025-06-16 00:35:44.774,1.948,0.0151
2025-06-16 00:35:49.824,1.9479,0.0188
2025-06-16 00:35:59.968,1.948,0.0178
2025-06-16 00:36:10.119,1.9479,0.0165
2025-06-16 00:36:15.176,1.9478,0.0175
2025-06-16 00:36:20.236,1.9478,0.0153
2025-06-16 00:36:25.285,1.9478,0.0188
2025-06-16 00:36:30.334,1.9479,0.0174
2025-06-16 00:36:35.408,1.9478,0.0149
2025-06-16 00:36:40.457,1.9476,0.0185
2025-06-16 00:36:45.510,1.9477,0.0187
2025-06-16 00:36:50.564,1.9476,0.0154
2025-06-16 00:36:55.626,1.9478,0.0179
2025-06-16 00:37:00.678,1.9477,0.0161
2025-06-16 00:37:05.732,1.9477,0.0163
2025-06-16 00:37:10.782,1.9477,0.0166
2025-06-16 00:37:15.848,1.9476,0.0143
2025-06-16 00:37:20.900,1.9477,0.0163
2025-06-16 00:37:25.950,1.9476,0.0168
2025-06-16 00:37:31.009,1.9476,0.0149
2025-06-16 00:37:36.062,1.9476,0.0166
2025-06-16 00:37:41.114,1.9475,0.0168
2025-06-16 00:37:46.163,1.9476,0.0146
2025-06-16 00:37:51.212,1.9475,0.0154
2025-06-16 00:37:56.260,1.9476,0.0168
2025-06-16 00:38:01.310,1.9476,0.0169
2025-06-16 00:38:06.362,1.9475,0.0168
2025-06-16 00:38:11.414,1.9476,0.0146
2025-06-16 00:38:16.469,1.9475,0.0144
2025-06-16 00:38:21.523,1.9471,0.0147
2025-06-16 00:38:26.579,1.9474,0.0156
2025-06-16 00:38:31.627,1.9474,0.0158
2025-06-16 00:38:36.679,1.9475,0.0162
2025-06-16 00:38:41.733,1.9474,0.0155
2025-06-16 00:38:46.779,1.9474,0.0158
2025-06-16 00:38:51.833,1.9474,0.0168
2025-06-16 00:38:56.889,1.9474,0.0153
2025-06-16 00:39:01.941,1.9473,0.0167
2025-06-16 00:39:06.989,1.9474,0.0163
2025-06-16 00:39:12.040,1.9473,0.0167
2025-06-16 00:39:17.091,1.9476,0.0118
2025-06-16 00:39:27.303,1.9474,0.0128
2025-06-16 00:39:37.459,1.9476,0.0122
2025-06-16 00:39:47.615,1.9474,0.0154
2025-06-16 00:39:52.662,1.9476,0.0172
2025-06-16 00:39:57.716,1.9474,0.0171
2025-06-16 00:40:02.766,1.9458,0.0159
2025-06-16 00:40:07.818,1.9475,0.0149
2025-06-16 00:40:12.871,1.9474,0.0159
2025-06-16 00:40:17.931,1.9474,0.0151
2025-06-16 00:40:28.085,1.9475,0.0146
2025-06-16 00:40:33.136,1.9474,0.0159
2025-06-16 00:40:38.185,1.9474,0.0169
2025-06-16 00:40:43.240,1.9476,0.0168
2025-06-16 00:40:48.288,1.9474,0.0164
2025-06-16 00:40:53.338,1.9473,0.016
2025-06-16 00:40:58.402,1.9473,0.0146
2025-06-16 00:41:03.459,1.9473,0.0161
2025-06-16 00:41:13.615,1.9473,0.0173
2025-06-16 00:41:18.662,1.9476,0.0163
2025-06-16 00:41:23.716,1.9473,0.0153
2025-06-16 00:41:28.764,1.9473,0.0156
2025-06-16 00:41:33.814,1.9474,0.0129
2025-06-16 00:41:44.008,1.9474,0.0126
2025-06-16 00:42:04.368,1.9476,0.0144
2025-06-16 00:42:09.417,1.9476,0.0129
2025-06-16 00:42:24.744,1.9475,0.0177
2025-06-16 00:42:29.798,1.9474,0.0171
2025-06-16 00:42:34.840,1.9473,0.0176
2025-06-16 00:42:39.897,1.9474,0.0154
2025-06-16 00:42:44.951,1.9473,0.0148
2025-06-16 00:42:49.998,1.9473,0.0168
2025-06-16 00:42:55.042,1.9473,0.0156
2025-06-16 00:43:00.096,1.9473,0.0153
2025-06-16 00:43:05.148,1.9472,0.0155
2025-06-16 00:43:10.200,1.9471,0.0154
2025-06-16 00:43:15.262,1.9473,0.0161
2025-06-16 00:43:20.314,1.9474,0.0175
2025-06-16 00:43:25.369,1.9472,0.0172
2025-06-16 00:43:30.420,1.9472,0.0172
2025-06-16 00:43:35.467,1.9474,0.0172
2025-06-16 00:43:40.518,1.9473,0.0154
2025-06-16 00:43:45.569,1.9473,0.0144
2025-06-16 00:43:55.799,1.947,0.0159
2025-06-16 00:44:00.847,1.9471,0.0176
2025-06-16 00:44:05.898,1.947,0.0166
2025-06-16 00:44:10.952,1.947,0.0152
2025-06-16 00:44:15.998,1.947,0.0153
2025-06-16 00:44:21.054,1.947,0.0175
2025-06-16 00:44:26.104,1.9468,0.0163
2025-06-16 00:44:31.156,1.9469,0.0153
2025-06-16 00:44:36.212,1.947,0.0166
2025-06-16 00:44:41.265,1.9471,0.0139
2025-06-16 00:44:51.420,1.9471,0.018
2025-06-16 00:44:56.461,1.9469,0.018
2025-06-16 00:45:01.517,1.947,0.0177
2025-06-16 00:45:06.577,1.9469,0.0178
2025-06-16 00:45:11.632,1.9463,0.0158
2025-06-16 00:45:16.688,1.947,0.0156
2025-06-16 00:45:21.734,1.9469,0.0178
2025-06-16 00:45:26.780,1.9471,0.0164
2025-06-16 00:45:31.835,1.9469,0.0163
2025-06-16 00:45:36.879,1.9469,0.0154
2025-06-16 00:45:41.933,1.947,0.0158
2025-06-16 00:45:46.988,1.9468,0.0179
2025-06-16 00:45:52.039,1.9467,0.0178
2025-06-16 00:45:57.089,1.947,0.0126
2025-06-16 00:46:07.280,1.9468,0.0133
2025-06-16 00:46:17.432,1.947,0.0129
2025-06-16 00:46:27.580,1.9469,0.016
2025-06-16 00:46:37.733,1.9469,0.0184
2025-06-16 00:46:42.789,1.9469,0.0185
2025-06-16 00:46:47.838,1.9468,0.0181
2025-06-16 00:46:52.887,1.9468,0.0169
2025-06-16 00:46:57.937,1.9468,0.0174
2025-06-16 00:47:03.031,1.9469,0.0159
2025-06-16 00:47:08.093,1.9468,0.0168
2025-06-16 00:47:13.146,1.9467,0.0163
2025-06-16 00:47:18.198,1.9467,0.0159
2025-06-16 00:47:23.246,1.9467,0.0173
2025-06-16 00:47:28.296,1.9466,0.0181
2025-06-16 00:47:33.343,1.9468,0.0163
2025-06-16 00:47:38.445,1.9466,0.0181
2025-06-16 00:47:43.495,1.9466,0.0181
2025-06-16 00:47:48.548,1.9465,0.0181
2025-06-16 00:47:58.711,1.9468,0.0124
2025-06-16 00:48:08.931,1.9468,0.0164
2025-06-16 00:48:13.980,1.9468,0.0183
2025-06-16 00:48:19.036,1.9466,0.0163
2025-06-16 00:48:24.092,1.9468,0.0186
2025-06-16 00:48:29.151,1.9466,0.0184
2025-06-16 00:48:34.207,1.9466,0.0182
2025-06-16 00:48:39.269,1.9466,0.0163
2025-06-16 00:48:44.330,1.9466,0.0179
2025-06-16 00:48:49.396,1.9465,0.0183
2025-06-16 00:48:54.446,1.9466,0.017
2025-06-16 00:49:04.603,1.9466,0.0173
2025-06-16 00:49:09.659,1.9464,0.0187
2025-06-16 00:49:14.712,1.9464,0.0186
2025-06-16 00:49:19.759,1.9465,0.0186
2025-06-16 00:49:24.812,1.9464,0.0184
2025-06-16 00:49:34.963,1.9465,0.0136
2025-06-16 00:49:40.079,1.9466,0.0149
2025-06-16 00:49:50.311,1.9466,0.0148
2025-06-16 00:50:00.461,1.9465,0.0171
2025-06-16 00:50:05.508,1.9464,0.0187
2025-06-16 00:50:10.552,1.9465,0.0184
2025-06-16 00:50:15.609,1.9465,0.0186
2025-06-16 00:50:20.663,1.9464,0.0164
2025-06-16 00:50:25.708,1.9464,0.0165
2025-06-16 00:50:30.759,1.9464,0.0184
2025-06-16 00:50:35.814,1.9464,0.0186
2025-06-16 00:50:40.864,1.9464,0.0182
2025-06-16 00:50:45.916,1.9463,0.017
2025-06-16 00:50:56.072,1.9464,0.0131
2025-06-16 00:51:01.188,1.9464,0.0176
2025-06-16 00:51:06.242,1.9463,0.0186
2025-06-16 00:51:11.297,1.9462,0.0174
2025-06-16 00:51:16.354,1.9463,0.0165
2025-06-16 00:51:21.409,1.9463,0.0174
2025-06-16 00:51:26.457,1.9462,0.0185
2025-06-16 00:51:31.506,1.9462,0.0186
2025-06-16 00:51:36.565,1.9463,0.0184
2025-06-16 00:51:41.614,1.9462,0.0166
2025-06-16 00:51:46.662,1.9462,0.0164
2025-06-16 00:51:51.720,1.9458,0.0165
2025-06-16 00:51:56.772,1.9462,0.0161
2025-06-16 00:52:01.816,1.9461,0.0186
2025-06-16 00:52:06.856,1.9461,0.0184
2025-06-16 00:52:11.911,1.9462,0.0165
2025-06-16 00:52:16.962,1.9461,0.0164
2025-06-16 00:52:32.213,1.9462,0.0151
2025-06-16 00:52:42.446,1.9462,0.0169
2025-06-16 00:52:47.494,1.9461,0.0188
2025-06-16 00:52:52.538,1.946,0.0188
2025-06-16 00:53:02.689,1.9445,0.0154
2025-06-16 00:53:12.856,1.9463,0.0139
2025-06-16 00:53:17.909,1.9463,0.0156
2025-06-16 00:53:28.063,1.9462,0.0179
2025-06-16 00:53:43.318,1.9464,0.0145
2025-06-16 00:53:48.406,1.9461,0.0184
2025-06-16 00:53:53.452,1.9463,0.0191
2025-06-16 00:53:58.506,1.9462,0.0188
2025-06-16 00:54:03.556,1.9461,0.0183
2025-06-16 00:54:08.606,1.9461,0.0189
2025-06-16 00:54:13.657,1.9461,0.0164
2025-06-16 00:54:18.717,1.9461,0.0166
2025-06-16 00:54:23.763,1.9461,0.0166
2025-06-16 00:54:28.816,1.9461,0.0167
2025-06-16 00:54:33.872,1.9459,0.0166
2025-06-16 00:54:38.989,1.9459,0.0163
2025-06-16 00:54:44.037,1.946,0.0165
2025-06-16 00:54:49.090,1.9459,0.0164
2025-06-16 00:54:54.139,1.9454,0.0179
2025-06-16 00:54:59.192,1.9457,0.0165
2025-06-16 00:55:04.258,1.9458,0.0166
2025-06-16 00:55:09.302,1.9459,0.0156
2025-06-16 00:55:19.583,1.946,0.0149
2025-06-16 00:55:29.733,1.9459,0.0184
2025-06-16 00:55:34.790,1.946,0.0139
2025-06-16 00:55:45.013,1.9459,0.0191
2025-06-16 00:55:55.160,1.9459,0.015
2025-06-16 00:56:05.315,1.946,0.0175
2025-06-16 00:56:15.472,1.946,0.0196
2025-06-16 00:56:20.525,1.9459,0.0172
2025-06-16 00:56:25.580,1.9458,0.0169
2025-06-16 00:56:30.629,1.9458,0.0191
2025-06-16 00:56:35.671,1.9458,0.0191
2025-06-16 00:56:40.722,1.9459,0.0189
2025-06-16 00:56:45.774,1.9457,0.0169
2025-06-16 00:56:50.818,1.9458,0.0168
2025-06-16 00:56:55.872,1.9457,0.0168
2025-06-16 00:57:00.917,1.9457,0.0166
2025-06-16 00:57:05.969,1.9458,0.0168
2025-06-16 00:57:11.022,1.9457,0.0166
2025-06-16 00:57:16.073,1.9458,0.0166
2025-06-16 00:57:21.126,1.9454,0.0167
2025-06-16 00:57:26.186,1.9456,0.0168
2025-06-16 00:57:31.241,1.9457,0.018
2025-06-16 00:57:36.294,1.9457,0.0179
2025-06-16 00:57:41.345,1.9456,0.0189
2025-06-16 00:57:46.430,1.9456,0.0176
2025-06-16 00:57:51.481,1.9455,0.0189
2025-06-16 00:57:56.562,1.9456,0.0188
2025-06-16 00:58:01.617,1.9455,0.0179
2025-06-16 00:58:06.676,1.9456,0.0176
2025-06-16 00:58:11.747,1.9455,0.0178
2025-06-16 00:58:16.802,1.9454,0.0188
2025-06-16 00:58:26.951,1.9456,0.0155
2025-06-16 00:58:42.213,1.9457,0.0158
2025-06-16 00:58:52.408,1.9458,0.0169
2025-06-16 00:58:57.456,1.9456,0.0171
2025-06-16 00:59:02.507,1.9454,0.0177
2025-06-16 00:59:07.556,1.9455,0.0171
2025-06-16 00:59:12.608,1.9454,0.0172
2025-06-16 00:59:17.657,1.9454,0.0173
2025-06-16 00:59:22.699,1.9454,0.0181
2025-06-16 00:59:27.752,1.9455,0.0184
2025-06-16 00:59:32.815,1.9454,0.0171
2025-06-16 00:59:37.870,1.9454,0.0169
2025-06-16 00:59:42.919,1.9454,0.0177
2025-06-16 00:59:47.967,1.9454,0.0191
2025-06-16 00:59:53.015,1.9454,0.0172
2025-06-16 00:59:58.072,1.9453,0.0177
2025-06-16 01:00:08.223,1.9454,0.0193
2025-06-16 01:00:13.273,1.9453,0.0193
2025-06-16 01:00:18.322,1.9453,0.0172
2025-06-16 01:00:23.369,1.9453,0.0194
2025-06-16 01:00:33.525,1.9454,0.0139
2025-06-16 01:00:48.778,1.9454,0.0136
2025-06-16 01:00:53.879,1.9454,0.0188
2025-06-16 01:00:58.932,1.9451,0.0184
2025-06-16 01:01:03.987,1.9453,0.0196
2025-06-16 01:01:09.039,1.9451,0.0195
2025-06-16 01:01:14.091,1.9453,0.0196
2025-06-16 01:01:19.148,1.9448,0.0193
2025-06-16 01:01:24.197,1.9452,0.0174
2025-06-16 01:01:29.264,1.9451,0.0173
2025-06-16 01:01:34.321,1.9452,0.0173
2025-06-16 01:01:39.373,1.9451,0.0175
2025-06-16 01:01:44.426,1.9451,0.0193
2025-06-16 01:01:49.487,1.9451,0.0191
2025-06-16 01:01:54.537,1.9452,0.0184
2025-06-16 01:01:59.593,1.9452,0.0171
2025-06-16 01:02:04.673,1.9451,0.0138
2025-06-16 01:02:14.860,1.9451,0.0195
2025-06-16 01:02:19.913,1.945,0.0174
2025-06-16 01:02:24.955,1.9451,0.0186
2025-06-16 01:02:35.100,1.9451,0.0176
2025-06-16 01:02:40.152,1.945,0.0183
2025-06-16 01:02:45.206,1.9449,0.0188
2025-06-16 01:02:50.254,1.9449,0.019
2025-06-16 01:02:55.309,1.9448,0.0173
2025-06-16 01:03:00.360,1.9449,0.0172
2025-06-16 01:03:05.411,1.9449,0.0172
2025-06-16 01:03:10.465,1.945,0.0184
2025-06-16 01:03:15.513,1.9448,0.0181
2025-06-16 01:03:20.554,1.9449,0.0171
2025-06-16 01:03:25.611,1.9448,0.0185
2025-06-16 01:03:30.661,1.9448,0.0192
2025-06-16 01:03:35.712,1.9448,0.0188
2025-06-16 01:03:40.779,1.9447,0.0191
2025-06-16 01:03:45.827,1.9448,0.0181
2025-06-16 01:03:50.883,1.9448,0.0165
2025-06-16 01:04:01.038,1.9448,0.0174
2025-06-16 01:04:06.096,1.9448,0.0178
2025-06-16 01:04:11.151,1.9448,0.0188
2025-06-16 01:04:16.202,1.9448,0.0193
2025-06-16 01:04:21.251,1.9448,0.0177
2025-06-16 01:04:26.305,1.9449,0.0136
2025-06-16 01:04:36.472,1.9449,0.0141
2025-06-16 01:04:46.624,1.945,0.0162
2025-06-16 01:04:56.776,1.9448,0.0199
2025-06-16 01:05:01.824,1.9449,0.02
2025-06-16 01:05:06.877,1.9449,0.0157
2025-06-16 01:05:17.029,1.9449,0.0162
2025-06-16 01:05:32.287,1.9451,0.0166
2025-06-16 01:05:42.522,1.9451,0.0146
2025-06-16 01:05:52.675,1.9449,0.0184
2025-06-16 01:05:57.721,1.9449,0.0186
2025-06-16 01:06:02.777,1.9449,0.0203
2025-06-16 01:06:07.829,1.9449,0.0188
2025-06-16 01:06:12.898,1.9444,0.0184
2025-06-16 01:06:17.953,1.9449,0.0193
2025-06-16 01:06:23.004,1.9449,0.0189
2025-06-16 01:06:28.053,1.9451,0.0198
2025-06-16 01:06:33.112,1.9448,0.0199
2025-06-16 01:06:38.156,1.9448,0.0196
2025-06-16 01:06:43.206,1.9448,0.0197
2025-06-16 01:06:48.263,1.9448,0.0198
2025-06-16 01:06:53.312,1.9446,0.0191
2025-06-16 01:06:58.361,1.9448,0.0176
2025-06-16 01:07:03.418,1.9446,0.0176
2025-06-16 01:07:08.467,1.9447,0.0146
2025-06-16 01:07:23.798,1.9448,0.0166
2025-06-16 01:07:34.041,1.9448,0.014
2025-06-16 01:07:44.192,1.9448,0.0148
2025-06-16 01:07:54.358,1.9449,0.0164
2025-06-16 01:08:09.613,1.9449,0.0153
2025-06-16 01:08:24.910,1.9449,0.0194
2025-06-16 01:08:29.970,1.9448,0.0186
2025-06-16 01:08:35.017,1.9448,0.0197
2025-06-16 01:08:40.068,1.9447,0.0182
2025-06-16 01:08:45.114,1.9446,0.0182
2025-06-16 01:08:50.166,1.9446,0.0186
2025-06-16 01:08:55.221,1.9446,0.0198
2025-06-16 01:09:00.268,1.9445,0.019
2025-06-16 01:09:05.322,1.9448,0.0178
2025-06-16 01:09:10.378,1.9444,0.0179
2025-06-16 01:09:15.428,1.9444,0.0179
2025-06-16 01:09:20.474,1.9444,0.0182
2025-06-16 01:09:25.532,1.9444,0.0179
2025-06-16 01:09:30.588,1.9444,0.0177
2025-06-16 01:09:35.636,1.9444,0.0188
2025-06-16 01:09:40.690,1.9443,0.0192
2025-06-16 01:09:45.741,1.9443,0.0181
2025-06-16 01:09:50.803,1.9443,0.0185
2025-06-16 01:09:55.853,1.9443,0.0193
2025-06-16 01:10:00.904,1.9443,0.019
2025-06-16 01:10:05.956,1.9446,0.019
2025-06-16 01:10:11.018,1.9442,0.019
2025-06-16 01:10:16.066,1.9441,0.0179
2025-06-16 01:10:21.134,1.9442,0.0177
2025-06-16 01:10:31.287,1.9443,0.0156
2025-06-16 01:10:36.341,1.9444,0.0147
2025-06-16 01:10:46.492,1.9444,0.0151
2025-06-16 01:11:01.753,1.9446,0.0173
2025-06-16 01:11:11.956,1.9445,0.0168
2025-06-16 01:11:17.008,1.9446,0.0178
2025-06-16 01:11:32.267,1.9446,0.0161
2025-06-16 01:11:37.359,1.945,0.0181
2025-06-16 01:11:42.462,1.9445,0.0173
2025-06-16 01:11:52.693,1.9445,0.0195
2025-06-16 01:11:57.746,1.9444,0.0203
2025-06-16 01:12:02.843,1.9444,0.0203
2025-06-16 01:12:07.896,1.9443,0.019
2025-06-16 01:12:12.945,1.9445,0.0196
2025-06-16 01:12:17.997,1.9442,0.0206
2025-06-16 01:12:33.244,1.9444,0.0208
2025-06-16 01:12:38.295,1.9443,0.0209
2025-06-16 01:12:43.344,1.9443,0.0208
2025-06-16 01:12:48.397,1.9441,0.0208
2025-06-16 01:12:53.540,1.9441,0.0188
2025-06-16 01:12:58.584,1.9441,0.0204
2025-06-16 01:13:03.629,1.9441,0.0204
2025-06-16 01:13:08.677,1.9441,0.0188
2025-06-16 01:13:13.742,1.9441,0.0185
2025-06-16 01:13:18.788,1.9442,0.0198
2025-06-16 01:13:23.839,1.944,0.019
2025-06-16 01:13:28.887,1.9439,0.0189
2025-06-16 01:13:33.937,1.9439,0.0203
2025-06-16 01:13:38.990,1.9439,0.0201
2025-06-16 01:13:44.050,1.9439,0.0189
2025-06-16 01:13:54.198,1.9441,0.0149
2025-06-16 01:13:59.262,1.9441,0.0149
2025-06-16 01:14:04.406,1.9441,0.0155
2025-06-16 01:14:24.761,1.9442,0.0154
2025-06-16 01:14:29.908,1.9441,0.0213
2025-06-16 01:14:34.961,1.9441,0.0213
2025-06-16 01:14:40.013,1.9441,0.0191
2025-06-16 01:14:45.068,1.944,0.0189
2025-06-16 01:14:50.118,1.944,0.0203
2025-06-16 01:15:00.266,1.9442,0.0191
2025-06-16 01:15:05.319,1.9439,0.0197
